,y,rb?,te?,age,max_ppg,last_pts,3_yr_trail_avg_fppg,hit_rate,Draft Pick,Breakout Age,cdr,id,year
256,0,1,0,23.3,5.25,5.25,5.25,0.0,4.14,19.6,22.2,Lamical Perine,2021
258,0,1,0,23.3,,,,,6.14,20.6,36.7,Larry Rountree,2021
259,0,1,0,31.4,9.8,9.08,8.993333333333332,0.0,6.13,20.6,34.7,Latavius Murray,2021
260,0,1,0,29.3,14.2,6.7818,10.4909,0.0,2.16,18.5,45.1,Le'Veon Bell,2021
264,1,1,0,26.4,17.3,10.1538,14.184599999999998,0.6666666666666666,1.04,19.6,38.8,Leonard Fournette,2021
268,0,1,0,28.4,6.8188,6.8188,5.006266666666666,0.0,,18.7,20.6,Malcolm Brown,2021
273,0,1,0,31.4,15.9,4.8091,10.8697,0.3333333333333333,1.28,18.7,32.8,Mark Ingram,2021
275,0,1,0,25.2,14.5,8.6,11.966666666666667,0.0,4.37,18.5,29.8,Marlon Mack,2021
279,0,1,0,26.3,11.6,3.5,7.8999999999999995,0.0,,19.5,21.8,Matt Breida,2021
284,0,1,0,23.6,,,,,,20.9,20.4,Mekhi Sargent,2021
285,0,1,0,28.1,22.6,13.2267,16.97556666666667,0.6666666666666666,1.15,20.4,47.1,Melvin Gordon,2021
286,0,1,0,22.1,,,,,4.02,18.3,21.9,Michael Carter,2021
289,0,1,0,25.8,10.0,0.9312,4.0104,0.0,,19.1,19.8,Mike Boone,2021
291,0,1,0,28.3,13.7667,13.7667,8.422233333333333,0.0,4.27,20.5,23.6,Mike Davis,2021
292,0,1,0,28.3,13.7667,13.7667,8.422233333333333,0.0,,18.3,39.0,Mike Davis,2021
296,0,1,0,24.1,14.2,14.2,13.85,0.0,2.21,21.4,21.1,Miles Sanders,2021
298,0,1,0,24.3,16.42,16.42,10.46,0.5,7.2,18.6,33.5,Myles Gaskin,2021
299,1,1,0,23.2,,,,,1.24,21.5,30.9,Najee Harris,2021
300,0,1,0,-1.0,,,,,,,25.6,Nate McCrary,2021
301,0,1,0,24.8,0.0,0.0,0.0,0.0,,,5.7,Nathan Cottrell,2021
303,1,1,0,25.4,17.3083,17.3083,15.136099999999999,0.6666666666666666,2.03,18.7,31.7,Nick Chubb,2021
304,0,1,0,24.5,12.075,12.075,9.591666666666667,0.0,4.04,20.8,22.6,Nyheim Hines,2021
307,0,1,0,25.8,8.3,1.375,4.8375,0.0,,22.1,30.1,Patrick Laird,2021
308,0,1,0,23.1,,,,,,19.4,18.4,Patrick Taylor,2021
310,0,1,0,26.9,9.4,3.4375,6.679166666666667,0.0,,21.2,30.9,Peyton Barber,2021
312,0,1,0,26.9,14.9,6.0,11.1,0.0,,21.1,38.4,Phillip Lindsay,2021
314,0,1,0,24.7,5.1,0.1,2.5999999999999996,0.0,5.14,19.0,26.3,Qadree Ollison,2021
315,0,1,0,29.1,12.4625,12.4625,9.987499999999999,0.0,,,12.3,Raheem Mostert,2021
316,0,1,0,25.3,8.4,1.1333,4.977766666666667,0.0,1.27,20.6,50.1,Rashaad Penny,2021
319,0,1,0,25.4,8.35,8.35,5.824999999999999,0.0,,,11.0,Reggie Bonnafon,2021
321,0,1,0,30.9,10.76,10.76,8.253333333333332,0.0,6.22,19.2,28.0,Rex Burkhead,2021
322,0,1,0,23.3,,,,,4.15,22.5,17.3,Rhamondre Stevenson,2021
329,0,1,0,25.3,5.2143,5.2143,5.2143,0.0,,20.5,25.6,Rodney Smith,2021
330,0,1,0,25.3,5.2143,5.2143,5.2143,0.0,,,14.9,Rodney Smith,2021
333,0,1,0,23.8,13.3071,13.3071,9.0357,0.0,2.06,18.1,33.4,Ronald Jones,2021
337,0,1,0,25.3,8.9,2.3188,6.139600000000001,0.0,3.07,18.5,30.4,Royce Freeman,2021
340,0,1,0,25.4,1.2937,1.2937,0.8468500000000001,0.0,,20.7,37.4,Ryan Nall,2021
341,0,1,0,24.6,3.7,,3.7,0.0,5.02,19.9,31.6,Ryquell Armstead,2021
342,0,1,0,22.4,11.5,11.5,11.5,0.0,,20.7,24.2,Salvon Ahmed,2021
343,0,1,0,25.7,4.1063,4.1063,2.4687666666666668,0.0,4.07,19.0,27.8,Samaje Perine,2021
344,0,1,0,24.3,24.0,7.7,16.833333333333332,0.6666666666666666,1.02,18.6,32.2,Saquon Barkley,2021
345,0,1,0,23.7,0.325,0.325,0.325,0.0,,20.9,21.8,Scottie Phillips,2021
353,0,1,0,26.3,10.7,8.3667,9.555566666666666,0.0,1.31,20.6,27.5,Sony Michel,2021
354,0,1,0,22.5,,,,,,18.8,30.2,Spencer Brown,2021
362,0,1,0,32.9,3.0,0.0,1.0,0.0,4.28,21.1,41.2,Taiwan Jones,2021
366,0,1,0,23.4,,,,,,21.7,20.2,Tavien Feaster,2021
367,0,1,0,30.2,5.6,1.25,3.4166666666666665,0.0,1.08,19.5,26.3,Tavon Austin,2021
372,0,1,0,28.2,12.1,1.5875,7.795833333333332,0.0,3.09,20.4,43.2,Tevin Coleman,2021
381,0,1,0,22.5,1.3,1.3,1.3,0.0,,20.8,15.9,Tony Jones,2021
382,0,1,0,24.1,7.55,7.55,6.875,0.0,4.26,,13.2,Tony Pollard,2021
385,0,1,0,22.8,5.6,3.6444,4.622199999999999,0.0,6.31,19.1,19.2,Travis Homer,2021
386,0,1,0,23.6,2.17,2.17,2.17,0.0,6.09,18.9,34.5,Trayveon Williams,2021
390,0,1,0,26.9,4.1,0.5643,1.5547666666666666,0.0,6.3,21.1,36.2,Trenton Cannon,2021
391,0,1,0,26.4,3.3,0.0,1.65,0.0,,18.7,18.7,Trey Edmunds,2021
392,0,1,0,24.6,,,,,,20.8,22.6,Trey Ragas,2021
393,0,1,0,22.3,,,,,3.24,21.6,16.5,Trey Sermon,2021
397,0,1,0,23.7,4.8692,4.8692,4.4346,0.0,6.13,19.0,17.0,Ty Johnson,2021
398,0,1,0,28.4,5.9,2.6333,3.6111,0.0,3.3,20.6,18.0,Ty Montgomery,2021
399,0,1,0,24.7,,,,,,23.0,16.8,Ty'Son Williams,2021
402,0,1,0,26.7,9.1067,9.1067,5.9689000000000005,0.0,4.34,20.9,21.4,Wayne Gallman,2021
403,0,1,0,27.3,9.0,0.0,3.6999999999999997,0.0,5.14,21.6,22.3,Wendell Smallwood,2021
409,0,1,0,23.5,7.8154,7.8154,7.8154,0.0,3.22,19.7,35.7,Zack Moss,2021
411,0,0,0,23.9,17.6786,17.6786,15.639299999999999,0.5,2.19,20.2,32.6,A.J. Brown,2021
412,0,0,0,32.8,16.6,6.9562,11.7781,0.5,1.04,20.1,42.2,A.J. Green,2021
416,0,0,0,23.7,,,,,,20.9,25.6,Aaron Fuller,2021
417,0,0,0,23.0,,,,,,18.3,37.6,Aaron Parker,2021
419,0,0,0,27.9,11.8,8.2571,9.085700000000001,0.0,,,9.4,Adam Humphries,2021
420,1,0,0,30.8,19.1,16.9333,15.811100000000001,0.6666666666666666,,20.0,45.9,Adam Thielen,2021
421,0,0,0,28.9,13.8,,10.350000000000001,0.0,,20.2,59.9,Albert Wilson,2021
423,0,0,0,25.0,0.0,0.0,0.0,0.0,,22.3,20.7,Alex Bachman,2021
424,0,0,0,28.6,6.0,1.4125,3.2375000000000003,0.0,,21.8,27.9,Alex Erickson,2021
427,0,0,0,25.5,9.78,9.78,6.926666666666667,0.0,,19.7,33.1,Allen Lazard,2021
428,0,0,0,27.8,16.4312,16.4312,14.710400000000002,0.6666666666666666,2.29,19.0,37.9,Allen Robinson,2021
431,0,0,0,27.0,15.4,14.8,14.866666666666667,0.3333333333333333,1.04,18.2,47.2,Amari Cooper,2021
432,0,0,0,21.7,,,,,3.21,21.0,23.5,Amari Rodgers,2021
433,0,0,0,21.6,,,,,4.07,18.9,33.1,Amon-Ra St. Brown,2021
438,0,0,0,33.4,1.5,0.2067,0.7022333333333334,0.0,3.24,18.7,46.1,Andre Roberts,2021
440,0,0,0,24.5,4.2154,4.2154,3.7077,0.0,2.3,19.8,52.2,Andy Isabella,2021
443,0,0,0,26.6,8.0,6.7938,7.597933333333334,0.0,2.19,21.9,39.9,Anthony Miller,2021
444,0,0,0,20.7,,,,,3.27,20.0,28.2,Anthony Schwartz,2021
445,0,0,0,23.6,,,,,,20.9,32.7,Antoine Wesley,2021
446,1,0,0,32.9,21.6,14.6375,17.445833333333336,0.6666666666666666,6.26,19.2,32.8,Antonio Brown,2021
448,0,0,0,23.1,0.5833,0.5833,0.5833,0.0,4.36,19.4,40.5,Antonio Gandy-Golden,2021
451,0,0,0,24.0,0.9,0.7231,0.81155,0.0,,18.3,60.9,Ashton Dulin,2021
452,0,0,0,24.3,8.5,3.2222,4.4074,0.0,7.35,19.6,37.4,Auden Tate,2021
457,0,0,0,23.9,,,,,7.21,20.2,28.9,Ben Skowronek,2021
462,0,0,0,27.7,16.2,15.4667,13.355566666666666,0.6666666666666666,1.2,18.9,38.9,Brandin Cooks,2021
463,0,0,0,23.2,15.375,15.375,15.375,1.0,1.25,21.5,40.6,Brandon Aiyuk,2021
469,0,0,0,25.7,4.0,1.9733,2.98665,0.0,,22.0,25.3,Brandon Powell,2021
471,0,0,0,28.2,3.7,0.4125,1.6041666666666667,0.0,,20.5,38.6,Brandon Zylstra,2021
472,0,0,0,25.7,6.0812,6.0812,3.5406,0.0,6.36,21.9,28.1,Braxton Berrios,2021
476,0,0,0,27.7,9.9,8.2583,8.119433333333333,0.0,1.26,20.0,36.6,Breshad Perriman,2021
483,0,0,0,22.5,3.025,3.025,3.025,0.0,3.17,17.8,48.4,Bryan Edwards,2021
486,0,0,0,27.5,3.9,3.1538,3.5269,0.0,,22.8,37.7,Byron Pringle,2021
487,0,0,0,27.5,2.5,1.5286,2.0143,0.0,,21.7,23.4,C.J. Board,2021
489,0,0,0,26.4,18.7667,18.7667,15.555566666666666,0.3333333333333333,1.26,20.7,30.1,Calvin Ridley,2021
491,0,0,0,25.4,5.3875,5.3875,3.4937500000000004,0.0,,,5.6,Cam Sims,2021
492,0,0,0,25.4,2.5,2.5,2.25,0.0,,,13.5,Cameron Batson,2021
495,0,0,0,22.1,13.6062,13.6062,13.6062,0.0,1.17,19.4,38.1,CeeDee Lamb,2021
501,0,0,0,22.9,13.4313,13.4313,13.4313,0.0,2.17,21.2,33.4,Chase Claypool,2021
502,0,0,0,27.4,7.1,,5.85,0.0,,19.6,24.1,Chester Rogers,2021
503,0,0,0,28.6,9.7,6.4733,7.2911,0.0,3.12,20.9,29.3,Chris Conley,2021
505,1,0,0,25.3,19.6,15.9167,15.6389,0.6666666666666666,3.2,19.5,34.9,Chris Godwin,2021
507,0,0,0,32.6,7.1,5.16,4.786666666666666,0.0,,,15.6,Chris Hogan,2021
510,0,0,0,28.0,3.1,0.0,1.3666666666666665,0.0,4.09,20.2,23.7,Chris Moore,2021
512,0,0,0,25.0,2.9,1.6938,2.2969,0.0,,,16.5,Christian Blake,2021
513,0,0,0,24.5,12.8,10.4571,11.185700000000002,0.0,2.15,18.8,36.8,Christian Kirk,2021
516,0,0,0,27.5,3.3,1.1,2.2,0.0,,,3.7,Cody Hollister,2021
518,0,0,0,25.4,,,,,,19.7,26.6,Cody Thompson,2021
519,0,0,0,32.1,13.8333,13.8333,11.777766666666666,0.0,,21.4,22.4,Cole Beasley,2021
520,0,0,0,23.7,4.2286,4.2286,4.2286,0.0,5.2,21.0,25.3,Collin Johnson,2021
521,1,0,0,28.0,16.9,13.9133,15.904433333333332,0.6666666666666666,3.05,20.2,40.4,Cooper Kupp,2021
524,0,0,0,26.4,13.6714,13.6714,10.957133333333333,0.0,1.05,18.7,51.6,Corey Davis,2021
526,0,0,0,25.6,13.9,9.6,10.666666666666666,0.0,2.08,19.9,36.9,Courtland Sutton,2021
528,0,0,0,24.8,14.14,14.14,11.780000000000001,0.0,2.08,20.1,29.0,Curtis Samuel,2021
529,0,0,0,24.2,,,,,2.24,20.5,44.6,D'Wayne Eskridge,2021
530,0,0,0,24.7,14.9,11.8154,9.8718,0.0,2.29,20.0,25.3,D.J. Chark,2021
531,0,0,0,26.1,,,,,,22.4,42.7,D.J. Montgomery,2021
532,0,0,0,24.1,15.4,14.1,13.100000000000001,0.3333333333333333,1.24,18.4,53.3,D.J. Moore,2021
533,0,0,0,23.5,16.9563,16.9563,14.27815,0.5,2.32,19.7,26.4,D.K. Metcalf,2021
537,0,0,0,28.3,7.1812,7.1812,4.6604,0.0,,20.6,12.5,Damiere Byrd,2021
542,0,0,0,35.6,9.4,7.6,8.5,0.0,,,16.1,Danny Amendola,2021
543,0,0,0,25.6,8.6,2.2286,4.8762,0.0,2.12,20.9,31.6,Dante Pettis,2021
546,0,0,0,24.4,12.1,8.8125,10.45625,0.0,5.33,20.7,25.4,Darius Slayton,2021
547,0,0,0,23.6,9.5062,9.5062,9.5062,0.0,5.28,18.9,36.5,Darnell Mooney,2021
551,0,0,0,25.4,0.86,0.86,0.86,0.0,5.22,19.7,36.8,Daurice Fountain,2021
552,1,0,0,28.4,25.6,25.6,21.666666666666668,1.0,2.21,19.7,40.7,Davante Adams,2021
553,0,0,0,26.4,7.8,7.425,6.608333333333333,0.0,7.08,19.6,39.1,David Moore,2021
555,0,0,0,25.0,,,,,,20.3,33.9,David Sills,2021
556,0,0,0,24.6,,,,,,20.9,36.8,Davion Davis,2021
557,0,0,0,21.9,,,,,7.3,21.2,26.7,Dax Milne,2021
558,0,0,0,22.0,,,,,6.36,20.3,23.9,Dazz Newsome,2021
559,0,0,0,28.1,3.3,-0.0154,1.6282000000000003,0.0,,20.4,43.2,DeAndre Carter,2021
560,0,0,0,29.0,20.8,17.9875,18.8625,1.0,1.27,18.2,39.3,DeAndre Hopkins,2021
563,0,0,0,22.9,3.2143,3.2143,3.2143,0.0,,,13.3,DeMichael Harris,2021
564,0,0,0,34.5,18.4,8.96,13.32,0.3333333333333333,2.18,18.8,32.1,DeSean Jackson,2021
565,0,0,0,28.4,15.4,11.8786,10.9262,0.3333333333333333,1.14,19.6,46.3,DeVante Parker,2021
567,0,0,0,27.5,10.8,-0.3,6.8999999999999995,0.0,4.03,22.8,38.2,Dede Westbrook,2021
568,1,0,0,25.4,12.5,11.5286,12.0143,0.0,2.04,20.6,41.3,Deebo Samuel,2021
570,0,0,0,26.7,6.725,6.725,6.241666666666667,0.0,4.28,20.0,26.6,Demarcus Robinson,2021
572,0,0,0,22.9,,,,,6.26,,17.2,Demetric Felton,2021
574,0,0,0,23.6,6.7444,6.7444,6.7444,0.0,2.27,19.9,42.3,Denzel Mims,2021
580,0,0,0,23.7,3.3188,3.3188,3.3188,0.0,3.28,22.0,32.5,Devin Duvernay,2021
584,0,0,0,22.5,,,,,1.1,20.8,51.3,Devonta Smith,2021
586,0,0,0,23.5,,,,,4.04,19.7,24.9,Dez Fitzpatrick,2021
588,0,0,0,22.8,0.0,0.0,0.0,0.0,6.33,,14.8,Dezmon Patmon,2021
589,0,0,0,23.3,,,,,,21.6,22.0,Dillon Stoner,2021
590,1,0,0,24.6,14.7867,14.7867,12.29335,0.0,3.02,20.8,34.0,Diontae Johnson,2021
591,0,0,0,29.2,1.2273,1.2273,0.86365,0.0,,21.5,28.8,Diontae Spencer,2021
593,0,0,0,22.3,4.8667,4.8667,4.8667,0.0,6.08,19.5,25.1,Donovan Peoples-Jones,2021
602,0,0,0,21.6,,,,,3.18,19.8,31.2,Dyami Brown,2021
606,0,0,0,21.1,,,,,2.02,19.4,41.9,Elijah Moore,2021
607,0,0,0,34.2,16.5,11.7714,13.123800000000001,0.3333333333333333,3.18,19.5,34.2,Emmanuel Sanders,2021
608,0,0,0,24.7,4.9,2.8222,3.8611000000000004,0.0,6.33,19.9,25.2,Equanimeous St. Brown,2021
611,0,0,0,23.7,,,,,6.03,22.0,22.0,Frank Darby,2021
615,0,0,0,22.8,2.5562,2.5562,2.5562,0.0,6.35,,18.7,Freddie Swain,2021
616,0,0,0,22.2,8.5563,8.5563,8.5563,0.0,4.22,19.4,34.4,Gabriel Davis,2021
619,0,0,0,27.4,12.5,,8.7,0.0,,20.6,24.5,Geronimo Allison,2021
621,0,0,0,23.0,-1.0,,-1.0,0.0,,19.3,39.4,Greg Dortch,2021
625,0,0,0,25.9,10.0,8.3187,9.15935,0.0,,20.2,,Greg Ward,2021
629,0,0,0,22.3,6.4692,6.4692,6.4692,0.0,1.12,,17.5,Henry Ruggs,2021
630,1,0,0,25.4,10.3,8.225,9.2625,0.0,5.11,21.7,23.7,Hunter Renfrow,2021
632,0,0,0,21.8,,,,,5.13,20.0,32.8,Ihmir Smith-Marsette,2021
635,0,0,0,22.7,0.0,0.0,0.0,0.0,5.26,21.0,31.3,Isaiah Coulter,2021
636,0,0,0,25.3,6.1,5.56,3.8866666666666667,0.0,7.19,18.6,35.5,Isaiah Ford,2021
637,0,0,0,22.6,,,,,6.28,19.9,40.8,Isaiah Hodgins,2021
638,0,0,0,26.1,6.6,6.2237,6.0412333333333335,0.0,5.29,21.4,34.5,Isaiah McKenzie,2021
645,0,0,0,24.5,3.6667,3.6667,3.6667,0.0,,21.7,34.7,Ja'Marcus Bradley,2021
646,1,0,0,21.2,,,,,1.05,19.5,33.4,Ja'Marr Chase,2021
648,0,0,0,22.4,,,,,4.24,20.6,45.0,Jaelon Darden,2021
649,0,0,0,29.3,6.1,1.5333,3.7444333333333333,0.0,,21.6,40.7,Jake Kumerow,2021
650,0,0,0,28.6,6.2357,6.2357,5.545233333333333,0.0,6.11,22.9,25.4,Jakeem Grant,2021
651,0,0,0,24.6,10.18,10.18,7.89,0.0,,20.8,24.8,Jakobi Meyers,2021
653,0,0,0,22.9,,,,,6.24,22.2,21.7,Jalen Camp,2021
654,0,0,0,24.0,6.0687,6.0687,3.03435,0.0,,20.2,22.2,Jalen Guyton,2021
655,0,0,0,22.4,7.9273,7.9273,7.9273,0.0,1.21,18.7,36.7,Jalen Reagor,2021
660,0,0,0,24.7,0.1714,0.1714,0.1714,0.0,6.22,20.0,38.4,James Proche,2021
661,0,0,0,25.2,8.9,6.2,6.233333333333333,0.0,2.28,18.4,33.3,James Washington,2021
663,0,0,0,28.0,14.335,14.335,11.978333333333333,0.0,4.06,19.2,33.3,Jamison Crowder,2021
669,0,0,0,28.5,14.8,12.5307,13.5769,0.0,2.31,19.8,40.0,Jarvis Landry,2021
671,0,0,0,25.9,1.6,0.0,0.8,0.0,,20.2,47.9,Jason Moore,2021
672,0,0,0,23.9,,,,,7.03,19.2,37.9,Jauan Jennings,2021
676,0,0,0,27.1,1.28,1.28,0.4266666666666667,0.0,,19.4,19.3,Jaydon Mickens,2021
677,1,0,0,22.5,,,,,1.06,21.8,19.7,Jaylen Waddle,2021
681,0,0,0,24.1,2.8083,2.8083,2.50415,0.0,,19.4,20.4,Jeff Smith,2021
691,0,0,0,22.1,9.85,9.85,9.85,0.0,1.15,19.4,25.1,Jerry Jeudy,2021
692,0,0,0,27.3,0.1,0.1,-0.03333333333333333,0.0,,22.6,33.7,JoJo Natson,2021
695,0,0,0,31.200000000000003,14.7,10.7556,11.485199999999999,0.0,3.27,21.4,42.4,John Brown,2021
696,0,0,0,25.0,2.2154,2.2154,2.2154,0.0,5.23,22.3,25.8,John Hightower,2021
697,0,0,0,25.5,11.9,1.2333,6.544433333333333,0.0,1.09,18.8,34.1,John Ross,2021
705,0,0,0,25.9,,,,,,22.2,23.7,Jordan Veasy,2021
709,0,0,0,30.1,11.6,,9.2,0.0,2.5,19.4,25.0,Josh Gordon,2021
713,0,0,0,21.7,,,,,3.13,21.0,25.9,Josh Palmer,2021
714,0,0,0,26.3,8.3,7.7687,6.7229,0.0,4.1,19.6,39.7,Josh Reynolds,2021
715,0,0,0,24.5,18.4,14.6312,14.143733333333332,0.3333333333333333,2.3,18.8,31.9,JuJu Smith-Schuster,2021
716,0,0,0,24.7,0.0,0.0,0.0,0.0,6.14,,14.5,JuWann Winfree,2021
717,0,0,0,32.3,20.4,16.2333,18.3111,1.0,1.06,19.6,34.4,Julio Jones,2021
722,1,0,0,22.4,17.1375,17.1375,17.1375,1.0,1.22,19.6,30.0,Justin Jefferson,2021
723,0,0,0,25.2,6.1,1.4909,2.6969666666666665,0.0,5.07,19.4,60.3,Justin Watson,2021
725,0,0,0,21.9,6.9308,6.9308,6.9308,0.0,2.14,19.2,31.7,K.J. Hamler,2021
726,0,0,0,23.7,0.82,0.82,0.82,0.0,7.06,,19.0,K.J. Hill,2021
727,0,0,0,24.0,0.0,0.0,0.0,0.0,5.31,21.2,23.2,K.J. Osborn,2021
728,0,0,0,22.3,,,,,1.2,21.6,23.7,Kadarius Toney,2021
730,0,0,0,26.8,3.7,1.8267,2.76335,0.0,,21.1,30.5,Kalif Raymond,2021
733,0,0,0,22.8,,,,,7.27,20.0,37.8,Kawaan Baker,2021
734,0,0,0,24.6,4.4,4.0375,4.21875,0.0,6.01,19.9,35.7,KeeSean Johnson,2021
735,0,0,0,28.1,9.7125,9.7125,7.570833333333333,0.0,,20.4,60.7,Keelan Cole,2021
737,1,0,0,29.1,17.5071,17.5071,17.002366666666667,1.0,3.14,18.4,49.5,Keenan Allen,2021
738,0,0,0,27.4,6.6,2.3,4.449999999999999,0.0,,23.7,26.9,Keith Kirkwood,2021
740,0,0,0,24.4,10.875,10.875,9.291666666666666,0.0,4.03,20.6,30.8,Keke Coutee,2021
745,0,0,0,25.8,8.6467,8.6467,7.415566666666667,0.0,,20.1,20.6,Kendrick Bourne,2021
747,0,0,0,27.6,15.5,13.16,14.153333333333334,0.3333333333333333,3.32,19.8,41.8,Kenny Golladay,2021
748,0,0,0,29.1,9.2,3.14,7.18,0.0,5.11,19.4,29.3,Kenny Stills,2021
755,0,0,0,28.9,4.4,0.0,2.2,0.0,1.07,21.2,36.8,Kevin White,2021
756,0,0,0,26.4,3.2222,3.2222,1.9407333333333332,0.0,,21.7,36.9,Khadarel Hodge,2021
757,0,0,0,24.4,0.0,0.0,0.0,0.0,,21.7,28.3,Kirk Merritt,2021
760,0,0,0,24.4,0.0,0.0,0.0,0.0,,19.7,53.4,Kristian Wilkerson,2021
763,0,0,0,26.0,4.7,4.58,4.193333333333333,0.0,1.23,19.2,29.0,Laquon Treadwell,2021
766,0,0,0,22.7,11.2214,11.2214,11.2214,0.0,2.1,19.9,35.1,Laviska Shenault,2021
767,0,0,0,23.8,2.75,2.75,2.75,0.0,,21.0,26.4,Lawrence Cager,2021
770,0,0,0,23.1,4.5333,4.5333,2.26665,0.0,,20.4,32.3,Lil'Jordan Humphrey,2021
774,0,0,0,27.7,2.35,2.35,2.175,0.0,4.12,21.0,22.4,Mack Hollins,2021
778,0,0,0,25.4,1.2333,1.2333,1.2333,0.0,,20.7,18.7,Malik Taylor,2021
779,0,0,0,25.3,4.5,0.0,1.9333333333333333,0.0,,20.6,26.5,Malik Turner,2021
780,0,0,0,26.7,5.2,,4.4,0.0,7.1,23.0,22.2,Marcell Ateman,2021
782,0,0,0,26.8,7.1,3.5909,5.396966666666667,0.0,,,12.6,Marcus Johnson,2021
783,0,0,0,25.8,0.6,0.21,0.40499999999999997,0.0,,19.1,33.3,Marcus Kemp,2021
791,0,0,0,23.2,3.8455,3.8455,3.8455,0.0,,19.4,33.1,Marquez Callaway,2021
792,0,0,0,23.2,,,,,6.19,20.4,37.5,Marquez Stevenson,2021
793,0,0,0,26.6,8.5813,8.5813,7.0271,0.0,5.37,22.9,26.7,Marquez Valdes-Scantling,2021
795,0,0,0,24.0,11.4375,11.4375,10.96875,0.0,1.25,21.3,30.6,Marquise Brown,2021
796,0,0,0,30.5,7.9,,6.35,0.0,3.16,,13.6,Marquise Goodwin,2021
798,0,0,0,28.1,5.7,5.025,4.308333333333334,0.0,,,6.3,Marvin Hall,2021
799,0,0,0,31.200000000000003,14.9,14.2375,14.012500000000001,0.0,5.31,19.5,26.3,Marvin Jones,2021
803,0,0,0,23.2,8.0062,8.0062,7.5531,0.0,2.24,,18.7,Mecole Hardman,2021
808,0,0,0,25.2,15.2,10.8313,10.810433333333334,0.3333333333333333,3.17,20.5,37.4,Michael Gallup,2021
809,0,0,0,23.7,7.6077,7.6077,7.6077,0.0,2.02,20.9,32.8,Michael Pittman,2021
814,1,0,0,27.8,18.1,15.5375,17.1125,1.0,1.07,19.0,30.2,Mike Evans,2021
815,0,0,0,23.8,,,,,7.01,21.1,54.7,Mike Strachan,2021
816,0,0,0,26.8,2.1643,2.1643,1.38215,0.0,6.31,20.1,35.1,Mike Thomas,2021
818,1,0,0,26.7,11.1,10.2467,10.715566666666666,0.0,1.07,19.9,27.0,Mike Williams,2021
820,0,0,0,24.6,4.35,4.35,4.275,0.0,3.29,18.9,30.1,Miles Boykin,2021
821,0,0,0,31.799999999999997,11.3,4.4,8.0,0.0,3.19,20.0,35.9,Mohamed Sanu,2021
823,0,0,0,23.5,5.6,5.2786,5.439299999999999,0.0,1.32,18.7,43.9,N'Keal Harry,2021
825,0,0,0,28.0,11.6,11.6,10.100000000000001,0.0,1.2,20.3,32.4,Nelson Agholor,2021
827,0,0,0,24.2,0.6385,0.6385,0.6385,0.0,,19.5,25.8,Nick Westbrook-Ikhine,2021
829,0,0,0,22.2,,,,,3.25,19.5,27.3,Nico Collins,2021
830,0,0,0,25.4,1.8625,1.8625,1.78125,0.0,7.21,20.7,22.4,Noah Brown,2021
831,0,0,0,25.3,0.0,-0.125,-0.0625,0.0,,22.6,31.4,Nsimba Webster,2021
832,0,0,0,28.6,19.2,12.4029,14.7343,0.3333333333333333,1.12,19.8,34.5,Odell Beckham,2021
834,0,0,0,23.9,5.1,4.8545,4.97725,0.0,,19.1,36.5,Olamide Zaccheaus,2021
835,0,0,0,23.9,7.35,7.35,6.375,0.0,2.27,18.1,23.5,Parris Campbell,2021
839,0,0,0,24.9,0.2462,0.2462,0.2462,0.0,,19.2,32.0,Penny Hart,2021
841,0,0,0,26.2,4.6,0.7687,1.7895666666666665,0.0,4.19,19.5,43.1,Pharoh Cooper,2021
842,0,0,0,28.4,9.2,,8.3,0.0,1.29,19.7,32.6,Phillip Dorsett,2021
845,0,0,0,24.2,11.3,9.35,10.325,0.0,,21.4,45.3,Preston Williams,2021
848,0,0,0,24.0,3.9333,3.9333,3.9333,0.0,6.21,21.2,36.8,Quez Watkins,2021
850,0,0,0,23.2,5.1462,5.1462,5.1462,0.0,5.21,20.4,35.7,Quintez Cephus,2021
852,0,0,0,22.0,,,,,6.21,,8.8,Racey McMath,2021
853,0,0,0,30.8,10.3,10.01,9.969999999999999,0.0,2.32,20.0,28.2,Randall Cobb,2021
856,0,0,0,26.7,9.3,9.3,6.866666666666667,0.0,5.35,18.9,43.6,Rashard Higgins,2021
858,0,0,0,21.5,,,,,1.27,18.8,40.0,Rashod Bateman,2021
859,0,0,0,24.6,2.0125,2.0125,0.8708333333333335,0.0,6.13,,10.6,Ray-Ray McCloud,2021
869,0,0,0,26.6,1.1222,1.1222,0.7611000000000001,0.0,,19.8,19.3,River Cracraft,2021
870,0,0,0,28.1,14.0062,14.0062,11.735399999999998,0.0,,20.3,34.8,Robby Anderson,2021
875,1,0,0,29.1,16.6,15.3187,15.806233333333333,1.0,2.09,18.4,31.6,Robert Woods,2021
878,0,0,0,26.7,,,,,5.27,21.0,28.6,Rodney Adams,2021
880,0,0,0,21.0,,,,,2.17,18.2,25.6,Rondale Moore,2021
882,0,0,0,25.4,11.3163,11.3163,6.738766666666667,0.0,6.2,,14.2,Russell Gage,2021
889,0,0,0,28.0,11.5,8.84,10.28,0.0,1.04,18.2,34.2,Sammy Watkins,2021
892,0,0,0,23.8,6.4062,6.4062,5.4531,0.0,6.35,19.1,41.5,Scott Miller,2021
895,0,0,0,21.1,,,,,6.34,18.4,35.6,Seth Williams,2021
899,0,0,0,22.6,,,,,6.2,20.9,33.8,Shi Smith,2021
